company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
SMSIndiaHub,UI/UX Designer,Bhopal,700000.0,"Adobe Photoshop, CSS, Bootstrap, React, Adobe Illustrator",,UX Designer
Best Bus,UX/UI - Web Designer(Experienced),Hyderābād,3600000.0,"AJAX, CSS, Bootstrap, JavaScript, REST",4.5,UX Designer
Code Tree Software Solutions,UI/UX Designer,Vijayawāda,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, Responsive web design, JavaScript",4.2,UX Designer
5p media,visual & UI UX designer,India,120000.0,"Adobe Photoshop, Adobe Illustrator, Adobe Premiere, Figma, Adobe After Effects",,UX Designer
Pro Start Me,UI/UX Designer,Surat,600000.0,"Adobe Photoshop, CSS, Adobe Illustrator, JavaScript, Wireframing",3.9,UX Designer
WOWinfotech,UI/UX Designer 2+ years,Nashik,4800000.0,"CSS, Mobile applications, Graphic design, Visual design, JavaScript",3.8,UX Designer
TechMayntra Services,UI-UX Designer,Ahmedabad,400000.0,"Research, Visual design, Wireframing, UX, Organizational skills",1.0,UX Designer
Global Garner Sales Services,UI/UX Designer,Ahmedabad,450000.0,"Typography, Visual design, UX, Sketch, UI",3.5,UX Designer
Fluper Ltd.,UI/UX Designer,India,330000.0,"Adobe Photoshop, Adobe XD, Sketch, Figma, Zeplin",,UX Designer
Particleblack,UX/UI designer,Chennai,0.0,"iOS development, iOS, Software development",,UX Designer
SleekIT Technologies Pvt Ltd,UI/UX Designer Intern,Mohali,0.0,"Responsive web design, Adobe XD, Figma, Communication skills",,UX Designer
Bankify,UI/UX Designer,Bhubaneshwar,222000.0,"Adobe XD, UX, Agile, Sketch, UI",,UX Designer
Vidushi Infotech,UI/UX Designer (VIT/HR/UI/UX/01/1024),Pune,550000.0,"Adobe Photoshop, Typography, Adobe Illustrator, Adobe Creative Suite, Graphic design",3.1,UX Designer
Cotech Innovations,"Web Developer, UI/UX",Bengaluru,150000.0,"Adobe Photoshop, CSS, React, JavaScript, Adobe XD",,UX Designer
Technobits Digital,UI/UX Designer,Vadodara,4800000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",3.5,UX Designer
IntelliJ Technologies,UI/UX Designer,India,300000.0,"Web design, Adobe Photoshop, Typography, Adobe Illustrator, Adobe Creative Suite",,UX Designer
Savit Interactive,Senior UI/UX Designer,India,450000.0,"CSS, Responsive web design, Visual design, JavaScript, Adobe XD",,UX Designer
Ara Web Technologies,UI/UX Designer,Farīdābād,396000.0,"CSS, Responsive web design, Presentation skills, JavaScript, Wireframing",,UX Designer
Eretailtech,UI/UX Designer,Delhi,0.0,"Mobile applications, Adobe Creative Suite, Usability, UX, Sketch",3.4,UX Designer
Daejoo automotive pvt india ltd,UI/UX Developer,India,330000.0,,,UX Designer
Inssyssol Technologies,UI & UX Designer,Cochin,0.0,"CSS, Responsive web design, JavaScript, UX, UI",,UX Designer
Paperfold Sequential Private Limited,UI/UX Designer,Pune,240000.0,"Adobe Photoshop, Graphic design, Adobe XD, Adobe Premiere, UX",,UX Designer
Trident analytical solutions,UI/UX Designer,Noida,650000.0,"Web design, Adobe Photoshop, CSS, Bootstrap, Adobe Illustrator",4.2,UX Designer
Weavers Web Solutions Pvt. Ltd,Lead UI/UX Designer,India,4680000.0,"Adobe Photoshop, Adobe Illustrator, Graphic design, UI, Adobe InDesign",4.0,UX Designer
Techved,UX UI Designer - Grade 3,Mumbai,4200000.0,"Adobe XD, Sketch, User research, Figma, Communication skills",3.6,UX Designer
Flora Fountain,UI/UX,Ahmedabad,450000.0,"CSS, React, Git, Responsive web design, Analysis skills",4.8,UX Designer
Nuwizo Digital solutions PVT LTD,UI/UX Designer,Bengaluru,200000.0,"Web accessibility, CSS, WordPress, Web development, Graphic design",,UX Designer
TECHNISIOUS INFOSYSTEMS LLP,Junior UI/UX Designer,Mohali,240000.0,"CSS, Responsive web design, Adobe Creative Suite, Colour theory, Usability",,UX Designer
Doctosmart Enterprises PVT LTD,UI/UX Designer,India,90000.0,"Branding, CSS, Adobe Creative Suite, Adobe XD, Sketch",,UX Designer
Suntec Web Services,UI/UX Designer,Delhi,0.0,"Adobe Photoshop, CSS, Lean, Research, Adobe Creative Suite",3.6,UX Designer
Tree Multisoft Solutions,UI/UX Designer,India,300000.0,"Adobe Photoshop, CSS, Bootstrap, JavaScript, Wireframing",,UX Designer
Kuhipaat Communications and Technology,UI / UX /Graphic Designer,India,3960000.0,"Web design, 2D animation, Adobe Photoshop, WordPress, Adobe Illustrator",3.8,UX Designer
Cloudastra Technologies,UI/UX Designer,Noida,120000.0,"CSS, Adobe XD, UX, Sketch, UI",,UX Designer
U2O3 Infotech,UI/UX DESIGNER,Bengaluru,650000.0,"Adobe Photoshop, CSS, Lean, Adobe Illustrator, JavaScript",2.0,UX Designer
Netleaf Software,Web Designers (UI/UX),Gurgaon,350000.0,"Web design, Adobe Photoshop, AJAX, CSS, JavaScript",3.1,UX Designer
Softuvo Solutions Pvt. Ltd.,UI/UX Designer (WFO),Mohali,0.0,"Adobe XD, Usability, UX, Sketch, UI",4.5,UX Designer
Matsio Digital,Senior UI/UX Designer,India,288000.0,"Mobile applications, Malayalam, Responsive web design, Adobe Creative Suite, UX",,UX Designer
Nielsen,UI/UX Designer,Mumbai,0.0,"Google Suite, Google Docs, Enterprise Software, Adobe Creative Suite, UX",3.3,UX Designer
Lendbox,UI/UX Designer,Delhi,0.0,"Branding, Responsive web design, Adobe XD, UX, Sketch",3.9,UX Designer
Equartis Technologies Pvt Ltd,UI/UX Designer,Panchkula,360000.0,"Adobe Photoshop, Adobe Illustrator, Visual design, Wireframing, Adobe XD",,UX Designer
ManageEngine,Designers- UI/UX/Visual/Graphic,Chennai,500000.0,"CSS, Multichannel marketing",3.4,UX Designer
DecodeUp Technologies,UI/UX Designer,Surat,700000.0,"Microsoft Powerpoint, Adobe Photoshop, Adobe Illustrator, Visio, Graphic design",3.7,UX Designer
Macgence Technologies PVT LTD,UI/UX Designer Intern,Noida,1080000.0,"Web design, Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Graphic design",4.6,UX Designer
BrandStory,UX Designer,Bengaluru,700000.0,"Microsoft Powerpoint, CSS, JavaScript, Wireframing, Agile",4.2,UX Designer
Avhad Enterprises,UI/UX Designer,Nashik,360000.0,"CSS, English, Responsive web design, Adobe Creative Suite, Graphic design",,UX Designer
FabHotels,UX Designer,Gurgaon,650000.0,"Branding, Typography, iOS development, Mobile applications, iOS",3.3,UX Designer
WebSenor,UI/UX Designer,Udaipur,650000.0,"Adobe Creative Suite, Graphic design, UX, Sketch, UI",4.6,UX Designer
Surviva Technologies,Ui/ux Designer,Bengaluru,0.0,"CSS, Objective-C, .NET, Java, JavaScript",,UX Designer
Appnox Technologies Pvt. Ltd.,Sr. UI/UX Designer,India,450000.0,"Adobe XD, UX, Sketch, UI, User research",,UX Designer
Turing Systems,UI/UX Designer,India,0.0,"Adobe Photoshop, iOS, Adobe Illustrator, Test-driven development, Research",4.6,UX Designer
Bridge,UI/UX Designer,Cochin,700000.0,"Adobe Photoshop, Typography, CSS, React, iOS",4.3,UX Designer
Manorama Online,UX Designer,Kottayam,500000.0,"CSS, UXPin, Research, Adobe Creative Suite, Project management",3.6,UX Designer
STUDIO ARUNISHA (DesDose LLP Company),UI/UX Designer,Gurgaon,250000.0,"CSS, Data analysis skills, JavaScript, Adobe XD, Usability",,UX Designer
Applie Infosol Pvt.Ltd,UI/UX Designer,India,282000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Figma",,UX Designer
Ubitech,UI/UX DESIGNER,Pune,650000.0,"Adobe Photoshop, CSS, Bootstrap, Java, JavaScript",3.1,UX Designer
Ashapura Softech Pvt. Ltd.,UI/UX Designer,India,4680000.0,"iOS, Visio, English, Adobe Creative Suite, UX",4.1,UX Designer
Userfacet,Sr. UI / UX Designer,Bengaluru,0.0,Communication skills,4.8,UX Designer
Helius Technologies,Mobile Designer (UI/UX),India,0.0,"2D animation, Mobile applications, English, Visual design, Product management",4.2,UX Designer
Idea Fueled,UI/UX Designer,Mohali,180000.0,"Adobe Photoshop, CSS, Business analysis, Analysis skills, JavaScript",,UX Designer
Daksh Infosoft,UI/UX Designer,Jaipur,0.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",4.4,UX Designer
World Web Software,UI / UX Designer,Gurgaon,750000.0,"Adobe Photoshop, CSS, Mobile applications, Adobe Illustrator, Visual design",,UX Designer
proaims IOT Solutions LLP,UI/UX Designer/Developer,Calicut,3240000.0,"CSS, React, JavaScript, UX, UI",4.0,UX Designer
The Brihaspati Infotech Pvt Ltd.,UI/UX Designer||1-3 Year Expereince||Mohali,Mohali,300000.0,"CSS, React, JavaScript, UX, UI",,UX Designer
Stark Edge,UI/UX Designer,India,168000.0,"CSS, React, Responsive web design, Visual design, JavaScript",,UX Designer
AR ROBOTICS INDIA PRIVATE LIMITED,UI/UX Designer,Bhubaneshwar,0.0,"Typography, CSS, Colour theory, Visual design, JavaScript",,UX Designer
Acoustte Digital Services,Sr. Figma UI/UX Designer,Panchkula,420000.0,"Web accessibility, Web design, CSS, Responsive web design, JavaScript",,UX Designer
Gritstone Technologies,UI/UX Lead,Calicut,700000.0,,4.6,UX Designer
one portfolio pvt ltd,UI/UX Designer,India,390000.0,"Adobe Photoshop, Mobile applications, Adobe XD, UX, Agile",,UX Designer
ATEES Global,UI/UX Designer,Thrissur,2880000.0,"CSS, JavaScript, UX, Software development, Agile",4.5,UX Designer
Rawdata Technologies Pvt.Ltd,UI/UX Designer,Cochin,1200000.0,"Microsoft Word, Adobe Dreamweaver, Adobe Photoshop, CSS, WordPress",4.6,UX Designer
DevTechnosys,UI/UX DESIGNER,Jaipur,4800000.0,"Adobe Dreamweaver, Adobe Photoshop, CSS, Bootstrap, JavaScript",4.0,UX Designer
YUJ Designs,UX Designer/Senior UX Designer,Pune,750000.0,"Visual design, Customer relationship management, Usability, UX, UI",4.1,UX Designer
Softqube Technologies Pvt Ltd,UI/UX Designer,India,3960000.0,"Typography, CSS, Responsive web design, Colour theory, UX",3.9,UX Designer
Maruti Suzuki India Ltd,Senior UX Designer,Gurgaon,1200000.0,"Jira, Internet of things, Microsoft Office, Network protocols, Data analytics",3.8,UX Designer
Quick Heal,Senior UX Designer - Pune,Pune,750000.0,"Typography, Colour theory, Visual design, UX, UI",3.8,UX Designer
Esearch logix technologies pvt.ltd.,UI/UX Designer,India,258000.0,"CSS, Axure, Mobile applications, Responsive web design, Adobe Creative Suite",,UX Designer
Konnecttech Global,WR - UI/UX and Web Designer Role Profiles,Pune,4200000.0,WordPress,4.1,UX Designer
Bridge Global Software Solutions Pvt Ltd,UI/UX Designer,Cochin,700000.0,"Adobe Photoshop, Typography, CSS, React, iOS",,UX Designer
SYNERGOS CONSULTING SERVICES,UI/UX Design,Bengaluru,700000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",4.2,UX Designer
Start Designs,UI & UX Designer,Jaipur,400000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, Adobe XD, UX",,UX Designer
Wingherry Technologies,Web UI & UX,Hyderābād,500000.0,"Adobe Photoshop, CSS, Bootstrap, Adobe Illustrator, Application development",5.0,UX Designer
Gamemano,Senior UI/UX Designer,India,660000.0,"CSS, React, JavaScript, UX, User research",,UX Designer
Mindbowser Info Solutions Pvt Ltd,UI/UX Designer (4 - 6 Years),Pune,500000.0,"English, UX, UI, User research, Figma",4.3,UX Designer
Reliable Solution,UI/UX Designer,India,30000.0,"English, Adobe XD, UX, Sketch, UI",,UX Designer
Druva,Marketing Web Specialist: UX/UI & Testing,Pune,750000.0,"CSS, Research, Responsive web design, Analysis skills, JavaScript",3.7,UX Designer
Noorisys Technologies,UX/UI Designing,Maharashtra,0.0,"Web design, Adobe Photoshop, Adobe Illustrator, Microsoft Office, Graphic design",4.0,UX Designer
InfiDigit,Sr. UX/UI Designer,Mumbai,550000.0,"Analysis skills, UX, Figma, Communication skills",3.3,UX Designer
Ventuno Technologies,UI/UX Designer (SaaS),Chennai,500000.0,"UX, Agile, UI, InVision",3.9,UX Designer
SHUL Ventures Pvt Ltd,UI/UX Designer & Graphic Designer,Nāgpur,600000.0,"CSS, React, JavaScript, UX",3.0,UX Designer
Ecolab,Senior UI/UX Designer,Bengaluru,650000.0,"Web accessibility, CSS, Adobe Illustrator, Visual design, JavaScript",3.7,UX Designer
SecureDomain Information Technology LLC,UI/UX Designer,Muttam,600000.0,"CSS, React, Responsive web design, JavaScript, Adobe XD",,UX Designer
Alcor,UI/UX Designer,Noida,800000.0,"Presentation skills, UX, Software development, Agile, Communication skills",3.9,UX Designer
Technorizen Software Solutions Pvt. Ltd.,UI/UX Designer,Indore,2160000.0,"Omniture, Responsive web design, Adobe Creative Suite, Visual design, Product development",4.7,UX Designer
Topia LifeSciences,UI/UX Developer,India,350000.0,"Web design, CSS, Git, Responsive web design, Graphic design",,UX Designer
Jaya Medicals,UI/UX Developer with React Expertise,Chennai,288000.0,"React, JavaScript, UX, UI",,UX Designer
Bridgekash International,Graphic Designer (UI-UX),India,150000.0,"Adobe Photoshop, Keyword research, Adobe Illustrator, Graphic design, Adobe XD",,UX Designer
TMS,UI/UX Designer Intern,Nashik,0.0,"Adobe Photoshop, Adobe Creative Suite, Graphic design, Visual design, Sketch",3.0,UX Designer
Technogiq IT Solutions,UI - UX / GRAPHIC DESIGNER,Bhopal,600000.0,"Web design, Adobe Photoshop, Graphic design, Adobe XD, UX",4.1,UX Designer
Khel Group Pvt Ltd,UI UX Designer,Mumbai,650000.0,"Adobe Photoshop, Adobe Illustrator, Adobe Premiere, UX, Design thinking",4.2,UX Designer
Netfillip,UI/UX Designer,Ahmedabad,450000.0,"CSS, React, Web development, Axure, Git",4.5,UX Designer
EoxysIT Solution LLP,UI/UX Design Intern,India,0.0,"CSS, JavaScript, Figma, Video editing, Communication skills",,UX Designer
SynergyTop,UX & UI Designer,Indore,4800000.0,"Adobe Photoshop, CSS, Adobe Illustrator, JavaScript, UX",4.7,UX Designer
ZINFI Technologies,UI/UX Designer,Calcutta,700000.0,"Microsoft Powerpoint, Web design, Adobe Photoshop, Typography, CSS",3.8,UX Designer
Truein,UI/UX & Graphic Designer,Ahmedabad,450000.0,,4.7,UX Designer
Yellow Panther,UX/UI Designer,India,0.0,"Go, CSS, Responsive web design, JavaScript, Adobe XD",,UX Designer
Cirkle Studio pvt. ltd.,UI/UX Designer,India,150000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Figma",,UX Designer
Unify group,UI/UX Designer,Mohali,360000.0,"CSS, Responsive web design, JavaScript, Adobe XD, UX",,UX Designer
I Can Infotech,UI/UX Designer,India,222000.0,"Web design, CSS, Responsive web design, Visual design, JavaScript",,UX Designer
Werq Labs,UI / UX Developer,Navi Mumbai,1656000.0,"Web design, CSS, Responsive web design, JavaScript, Usability",4.7,UX Designer
Esenceweb,UIUX Designer Intern,Pune,0.0,"Web design, Adobe Photoshop, CSS, Bootstrap, Web development",,UX Designer
Coditude,Senior UI/UX Designer,Pune,650000.0,"Visual design, Wireframing, Adobe XD, Scrum, Agile",2.4,UX Designer
Webguru Infosystems Pvt. Ltd.,UI/UX Designer,India,4200000.0,"Adobe Photoshop, Project coordination, English, Graphic design, UX",4.5,UX Designer
Necurity Solutions Network Security Private Limited,UI/UX Designer Intern,Chennai,36000.0,"Typography, Colour theory, Presentation skills, Adobe XD, Usability",,UX Designer
ClickDesk,User Experience Designer,Hyderābād,600000.0,"Web design, Adobe Photoshop, CSS, Adobe Illustrator, Usability",1.8,UX Designer
Logimetrix Techsoutions Pvt Ltd,UI/UX Designer,India,240000.0,"CSS, JavaScript, Adobe XD, Usability, UX",,UX Designer
Perfect Web Solutions,Graphic Designer (UI-UX),India,0.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, Figma",,UX Designer
Technoarray Web Solutions,UI/UX Designer,Panchkula,210000.0,"CSS, Adobe Illustrator, Responsive web design, JavaScript, Adobe XD",,UX Designer
aakhaash institute of media studies,Senior UI/UX Designer,India,4200000.0,"Adobe Photoshop, Adobe Illustrator, English, Tamil, Adobe XD",4.0,UX Designer
MobileCoderz,UI/UX Designer,Noida,1800000.0,"Web development, Mobile applications, Data analysis skills, Adobe Creative Suite, Presentation skills",4.4,UX Designer
Bonoboz Marketing Services Pvt. Ltd.,UI/UX Designer,Ahmedabad,450000.0,"CSS, Adobe XD, UX, Front-end development, UI",4.5,UX Designer
Mahendravijay InfoTech,Senior UI/UX Designer,India,270000.0,"Typography, Research, Adobe XD, Usability, UX",,UX Designer
Amplework,UI/UX Designer,Jaipur,4800000.0,"Adobe Photoshop, CSS, Responsive web design, Wireframing, Adobe XD",3.8,UX Designer
Pyramid Global Technologies,Senior UI / UX designer,Mohali,700000.0,"Responsive web design, Agile",5.0,UX Designer
Spiceblue,UI/UX Designers,Chennai,600000.0,"Adobe Photoshop, CSS, Mobile applications, Adobe Illustrator, JavaScript",3.2,UX Designer
Federation of Indo-Israeli Chambers of Commerce (FIICC),UI/UX & Graphics Designer,Bengaluru,0.0,"Adobe Photoshop, Adobe Illustrator, English, Adobe Creative Suite, Graphic design",2.7,UX Designer
SOINIT TECHNOLOGY SOLUTIONS,UI / UX Designer Intern,Calcutta,0.0,"Adobe Photoshop, iOS, Adobe Illustrator, Adobe Creative Suite, Graphic design",5.0,UX Designer
HashTag Labs,Designer UI / UX,Lucknow,0.0,"Adobe Photoshop, CSS, Bootstrap, iOS, Analysis skills",4.4,UX Designer
Kaushalam,UI/UX Designer,Ahmedabad,600000.0,"Adobe Photoshop, Typography, Axure, Adobe Illustrator, Graphic design",3.7,UX Designer
Whirlpool,Visual / UI Designer,Pune,650000.0,"Adobe Photoshop, Typography, iOS, Adobe Illustrator, Colour theory",3.8,UX Designer
Instavans Logistics,UX/UI Designer,Bengaluru,700000.0,"Adobe Dreamweaver, Adobe Photoshop, CSS, Adobe Illustrator, UX",3.5,UX Designer
Riveyra Infotech Pvt. Ltd.,UI/UX Designer,Delhi,318000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Presentation skills, JavaScript",,UX Designer
Paisalo Digital,Ui/Ux Intern,Delhi,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, Adobe Creative Suite, Graphic design",4.2,UX Designer
ShyftLabs,Senior UX/UI Designer,Noida,550000.0,"CSS, Axure, Adobe Creative Suite, Analysis skills, JavaScript",3.6,UX Designer
Inext Software Solutions,UI/UX Designer,Raipur,150000.0,"Adobe Photoshop, Adobe Illustrator, Final Cut Pro, Usability, Adobe Premiere",,UX Designer
Uengage Services,UI/UX Designer,Panchkula,650000.0,"Adobe Photoshop, Adobe Illustrator, Visual design, Wireframing, Adobe XD",4.5,UX Designer
Screen Magic Mobile Media Pvt. Ltd.,Senior UI/UX Designer,Pune,650000.0,"Adobe Photoshop, CSS, Axure, UXPin, Research",3.7,UX Designer
Sterling Softwares,UI /UX Designer,Vadodara,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, Visual design, JavaScript",,UX Designer
VIDHAN INFOTECH PVT LTD,UI/UX Designer - 2yrs Exp,India,300000.0,"Jira, Web accessibility, Typography, CSS, Axure",,UX Designer
Appriffy-Digital IT Hub,Sr. UI/UX Designer,Bengaluru,450000.0,"Adobe Photoshop, Adobe Illustrator, Microsoft Office, OOP, Adobe XD",4.8,UX Designer
Excite Systems,UI/UX Designer - Vue JS,India,0.0,"CSS, Bootstrap, Responsive web design, Adobe XD, UX",4.7,UX Designer
Amicus India,UI / UX Designer,India,0.0,"Adobe Photoshop, CSS, JavaScript, Angular, UX",3.4,UX Designer
Risolutor Technologies Pvt Ltd,Sr. UI/UX Designer,India,342000.0,"Adobe Photoshop, Application development, Adobe Premiere, UX, SharePoint",,UX Designer
4CRisk.ai Software,UX Designer,Bengaluru,700000.0,"CSS, System design, Responsive web design, JavaScript, Adobe XD",2.9,UX Designer
Stucare,Website UX/UI Designer,Lucknow,600000.0,"Adobe Dreamweaver, Adobe Photoshop, CSS, Bootstrap, JavaScript",3.0,UX Designer
Vasudev Innovative Software,UI/UX Designer,Mohali,300000.0,"CSS, iOS, Adobe Creative Suite, SCSS, UX",,UX Designer
SmartInfo Care Solutions Pvt. Ltd,UI/UX Designer,Mohali,390000.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, UX, UI",,UX Designer
Innovapptive,Senior Product Designer (UX),Hyderābād,0.0,"Typography, CSS, Bootstrap, Enterprise Software, Responsive web design",3.6,UX Designer
Magenta Connect,UI/UX Designer,Ahmedabad,500000.0,"Adobe Creative Suite, JavaScript, Sketch, InVision",2.8,UX Designer
Proctur,UX/UI Designer,Noida,750000.0,"CSS, Bootstrap, Responsive web design, JavaScript, Adobe XD",3.8,UX Designer
Koffeetech,UI- UX Designer,Mumbai,550000.0,"Google AdWords, Social media marketing, Social media management, Presentation skills, Digital marketing",3.6,UX Designer
VeSure Technologies Private Limited,UI/UX Designer,India,240000.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Graphic design, Adobe XD",,UX Designer
FatakPay Digital,Sr. UI/UX Designer,Mumbai,750000.0,"Adobe Photoshop, Adobe Illustrator, Visual design, Wireframing, UX",3.5,UX Designer
Empyreal Infotech PVT LTD,Sr. UI/UX Designer,Rājkot,480000.0,"Project management, IT project management, Adobe XD, Usability, UX",,UX Designer
royind future private limited,UI/UX Designer,India,48000.0,"Web design, Adobe Photoshop, Figma, HTML",,UX Designer
Cuneiform Consulting,UI/UX Designer,Ahmedabad,450000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, UX, UI",3.8,UX Designer
RJ Softwares,Graphic & UI/UX Designer,India,420000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, UX, Sketch",2.9,UX Designer
Marvelloux Apps,UI/UX Facilitator,Thiruvananthapuram,330000.0,"Curriculum development, Adobe Creative Suite, Presentation skills, Usability, UX",,UX Designer
RedAlkemi,"Sr. Designer - Branding, UI/UX, Web",Punjab,510000.0,"Web design, CSS, Adobe Illustrator, Graphic design, Sketch",4.0,UX Designer
Medtronic,Senior UI/UX Designer,India,0.0,"Microsoft Outlook, Axure, iOS, Visio, English",3.8,UX Designer
Only Much Louder,UX/UI Intern,Mumbai,0.0,"Typography, Colour theory, Graphic design, UX, AI",,UX Designer
APS Technologies,UI/UX Designer,Tirunelveli,162000.0,"CSS, JavaScript, Adobe XD, UX, Sketch",,UX Designer
Ticket Design,Graphic Designer/ UX Designer,Pune,4800000.0,"Typography, UI",4.7,UX Designer
Invints Infotech,UI/UX Designer,Surat,600000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Research, Project management",5.0,UX Designer
Tripoto,UI/UX Designer,Delhi,0.0,"Adobe Photoshop, CSS, Bootstrap, Wireframing, UX",3.3,UX Designer
Eglogics Softech Pvt. Ltd.,UI/UX Designer,Noida,1080000.0,"Adobe Photoshop, CSS, Visual design, JavaScript, Wireframing",4.8,UX Designer
Tech Webers,UI/UX Designer,Jalandhar,222000.0,"CSS, WordPress, JavaScript, UX, UI",,UX Designer
DarkCode,UI/UX Designer,Ratnāgiri,700000.0,User research,5.0,UX Designer
RJS Tech Solutions LLP,Graphic/UI UX Designer,Calcutta,420000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, Sketch, UI",5.0,UX Designer
Redlio Designs,UI/UX Designer,India,150000.0,"Adobe Photoshop, Branding, CSS, Adobe Illustrator, JavaScript",,UX Designer
SankalpTaru,UI/UX Designer,India,0.0,"Branding, Typography, CSS, Mobile applications, Adobe Illustrator",3.8,UX Designer
Xornor Technologies,Web and Mobile UI/UX Designer,Mohali,600000.0,"CSS, Software development, UI, HTML",2.5,UX Designer
Reynex Software Pvt Ltd,UI/UX Designer,Thiruvananthapuram,700000.0,"Web design, Adobe Dreamweaver, Adobe Photoshop, Typography, CSS",2.0,UX Designer
Squalas,UI / UX Designer,Hyderābād,500000.0,"Jira, Microsoft Powerpoint, Microsoft Word, Adobe Photoshop, Azure",5.0,UX Designer
Notmuch,UI/UX Designer,Delhi,60000.0,"Web design, iOS, Adobe XD, Usability, UX",,UX Designer
Interactive pixels,UI/UX Designer / Developer,Delhi,0.0,UI,,UX Designer
CodeAegis Pvt Ltd,UI/UX Designer,Noida,270000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Adobe Creative Suite, JavaScript",,UX Designer
Pimarq,UI/UX Designer,Remote,0.0,"CI/CD, Azure, Business intelligence, CSS, Bootstrap",,UX Designer
Malus TechnoLab,Urgently Hiring UX/UI Designer,Bhubaneshwar,0.0,"Adobe Photoshop, Content management systems, Adobe Illustrator, Graphic design, SEO",,UX Designer
Glarus Technology,Web Designer - (UI/UX),Kanpur Nagar,450000.0,"Web design, Adobe Photoshop, CSS, Bootstrap, Mobile applications",4.5,UX Designer
Intuit Management Consultancy,UX / UI Designer,Chennai,500000.0,"CSS, iOS, Visio, Adobe Creative Suite, Graphic design",2.4,UX Designer
prwatech technologies,UI/UX Designer Trainer,Bengaluru,4200000.0,"CSS, Adobe Creative Suite, JavaScript, UX, Scrum",3.8,UX Designer
Aspire Systems,Senior UI/UX Designer,Kerala,0.0,"Adobe Creative Suite, Graphic design, Visual design, Product development, Usability",3.8,UX Designer
